sku_id,style_id,style_color_size,category,subcategory,color,size,season,lifecycle_status,unit_cost,selling_price,gross_margin_pct,pack_multiple,min_presentation_qty,replenishable_flag
SKU000660,STY0066,STY0066-Red-XL,Apparel,T-Shirt,Red,XL,Core,Active,17.36,39.99,0.566,3,3,1
SKU000661,STY0067,STY0067-White-XS,Apparel,Jacket,White,XS,Core,Active,27.93,59.99,0.534,3,3,1
SKU000662,STY0067,STY0067-White-S,Apparel,Jacket,White,S,Core,Active,14.68,39.99,0.633,12,3,1
SKU000663,STY0067,STY0067-White-M,Apparel,Jacket,White,M,Core,Active,16.84,39.99,0.579,3,3,1
SKU000664,STY0067,STY0067-White-L,Apparel,Jacket,White,L,Core,Active,10.56,29.99,0.648,3,2,1
SKU000665,STY0067,STY0067-White-XL,Apparel,Jacket,White,XL,Core,Active,15.12,39.99,0.622,3,3,1
SKU000666,STY0067,STY0067-Orange-XS,Apparel,Jacket,Orange,XS,Core,Active,23.23,59.99,0.613,12,4,1
SKU000667,STY0067,STY0067-Orange-S,Apparel,Jacket,Orange,S,Core,Active,20.25,49.99,0.595,6,2,1
SKU000668,STY0067,STY0067-Orange-M,Apparel,Jacket,Orange,M,Core,Active,33.58,79.99,0.58,12,2,1
SKU000669,STY0067,STY0067-Orange-L,Apparel,Jacket,Orange,L,Core,Active,14.43,39.99,0.639,3,4,1
SKU000670,STY0067,STY0067-Orange-XL,Apparel,Jacket,Orange,XL,Core,Active,16.68,34.99,0.523,3,4,1
SKU000671,STY0068,STY0068-Blue-XS,Apparel,Shorts,Blue,XS,SS26,Active,34.68,79.99,0.566,6,4,1
SKU000672,STY0068,STY0068-Blue-S,Apparel,Shorts,Blue,S,SS26,Active,22.24,49.99,0.555,3,2,1
SKU000673,STY0068,STY0068-Blue-M,Apparel,Shorts,Blue,M,SS26,Active,12.64,34.99,0.639,6,2,1
SKU000674,STY0068,STY0068-Blue-L,Apparel,Shorts,Blue,L,SS26,Active,21.48,49.99,0.57,3,3,1
SKU000675,STY0068,STY0068-Blue-XL,Apparel,Shorts,Blue,XL,SS26,Active,35.71,79.99,0.554,12,2,1
SKU000676,STY0068,STY0068-Green-XS,Apparel,Shorts,Green,XS,SS26,Active,10.55,29.99,0.648,3,4,1
SKU000677,STY0068,STY0068-Green-S,Apparel,Shorts,Green,S,SS26,Active,11.14,29.99,0.629,6,4,1
SKU000678,STY0068,STY0068-Green-M,Apparel,Shorts,Green,M,SS26,Active,27.1,59.99,0.548,12,3,1
SKU000679,STY0068,STY0068-Green-L,Apparel,Shorts,Green,L,SS26,Active,13.94,34.99,0.602,12,3,1
SKU000680,STY0068,STY0068-Green-XL,Apparel,Shorts,Green,XL,SS26,Active,37.21,79.99,0.535,3,3,1
SKU000681,STY0069,STY0069-Green-XS,Apparel,Jacket,Green,XS,Core,Active,25.89,59.99,0.568,6,3,1
SKU000682,STY0069,STY0069-Green-S,Apparel,Jacket,Green,S,Core,Active,23.8,59.99,0.603,6,4,1
SKU000683,STY0069,STY0069-Green-M,Apparel,Jacket,Green,M,Core,Active,13.92,34.99,0.602,6,2,1
SKU000684,STY0069,STY0069-Green-L,Apparel,Jacket,Green,L,Core,Active,26.25,59.99,0.562,3,2,1
SKU000685,STY0069,STY0069-Green-XL,Apparel,Jacket,Green,XL,Core,Active,33.29,79.99,0.584,3,2,1
SKU000686,STY0069,STY0069-Orange-XS,Apparel,Jacket,Orange,XS,Core,Active,12.46,34.99,0.644,6,3,1
SKU000687,STY0069,STY0069-Orange-S,Apparel,Jacket,Orange,S,Core,Active,13.06,34.99,0.627,3,4,1
SKU000688,STY0069,STY0069-Orange-M,Apparel,Jacket,Orange,M,Core,Active,35.7,79.99,0.554,6,2,1
SKU000689,STY0069,STY0069-Orange-L,Apparel,Jacket,Orange,L,Core,Active,15.29,39.99,0.618,12,3,1
SKU000690,STY0069,STY0069-Orange-XL,Apparel,Jacket,Orange,XL,Core,Active,18.29,39.99,0.543,12,3,1
SKU000691,STY0070,STY0070-Black-XS,Apparel,T-Shirt,Black,XS,Core,Active,14.22,29.99,0.526,3,3,1
SKU000692,STY0070,STY0070-Black-S,Apparel,T-Shirt,Black,S,Core,Active,18.02,39.99,0.549,6,3,1
SKU000693,STY0070,STY0070-Black-M,Apparel,T-Shirt,Black,M,Core,Active,12.65,29.99,0.578,3,3,1
SKU000694,STY0070,STY0070-Black-L,Apparel,T-Shirt,Black,L,Core,Active,13.57,34.99,0.612,6,4,1
SKU000695,STY0070,STY0070-Black-XL,Apparel,T-Shirt,Black,XL,Core,Active,22.89,59.99,0.618,6,4,1
SKU000696,STY0070,STY0070-White-XS,Apparel,T-Shirt,White,XS,Core,Active,23.98,49.99,0.52,3,4,1
SKU000697,STY0070,STY0070-White-S,Apparel,T-Shirt,White,S,Core,Active,26.93,59.99,0.551,3,2,1
SKU000698,STY0070,STY0070-White-M,Apparel,T-Shirt,White,M,Core,Active,14.13,29.99,0.529,3,2,1
SKU000699,STY0070,STY0070-White-L,Apparel,T-Shirt,White,L,Core,Active,23.7,59.99,0.605,12,2,1
SKU000700,STY0070,STY0070-White-XL,Apparel,T-Shirt,White,XL,Core,Active,14.0,39.99,0.65,12,3,1
SKU000701,STY0071,STY0071-Green-XS,Apparel,Track Pants,Green,XS,Core,Exit,20.69,49.99,0.586,3,2,0
SKU000702,STY0071,STY0071-Green-S,Apparel,Track Pants,Green,S,Core,Exit,30.91,79.99,0.614,3,2,0
SKU000703,STY0071,STY0071-Green-M,Apparel,Track Pants,Green,M,Core,Exit,24.22,59.99,0.596,6,3,0
SKU000704,STY0071,STY0071-Green-L,Apparel,Track Pants,Green,L,Core,Exit,28.88,79.99,0.639,3,4,0
SKU000705,STY0071,STY0071-Green-XL,Apparel,Track Pants,Green,XL,Core,Exit,15.15,34.99,0.567,6,2,0
SKU000706,STY0071,STY0071-Black-XS,Apparel,Track Pants,Black,XS,Core,Exit,25.42,59.99,0.576,6,4,0
SKU000707,STY0071,STY0071-Black-S,Apparel,Track Pants,Black,S,Core,Exit,13.32,34.99,0.619,6,3,0
SKU000708,STY0071,STY0071-Black-M,Apparel,Track Pants,Black,M,Core,Exit,22.05,49.99,0.559,12,3,0
SKU000709,STY0071,STY0071-Black-L,Apparel,Track Pants,Black,L,Core,Exit,16.35,39.99,0.591,3,2,0
SKU000710,STY0071,STY0071-Black-XL,Apparel,Track Pants,Black,XL,Core,Exit,12.87,34.99,0.632,12,2,0
SKU000711,STY0072,STY0072-White-XS,Apparel,Hoodie,White,XS,Core,Active,12.59,29.99,0.58,3,3,1
SKU000712,STY0072,STY0072-White-S,Apparel,Hoodie,White,S,Core,Active,16.41,39.99,0.59,3,2,1
SKU000713,STY0072,STY0072-White-M,Apparel,Hoodie,White,M,Core,Active,15.92,34.99,0.545,6,4,1
SKU000714,STY0072,STY0072-White-L,Apparel,Hoodie,White,L,Core,Active,34.27,79.99,0.572,3,3,1
SKU000715,STY0072,STY0072-White-XL,Apparel,Hoodie,White,XL,Core,Active,12.66,34.99,0.638,3,3,1
SKU000716,STY0072,STY0072-Orange-XS,Apparel,Hoodie,Orange,XS,Core,Active,20.83,49.99,0.583,12,3,1
SKU000717,STY0072,STY0072-Orange-S,Apparel,Hoodie,Orange,S,Core,Active,18.26,39.99,0.543,3,2,1
SKU000718,STY0072,STY0072-Orange-M,Apparel,Hoodie,Orange,M,Core,Active,23.05,49.99,0.539,12,4,1
SKU000719,STY0072,STY0072-Orange-L,Apparel,Hoodie,Orange,L,Core,Active,22.95,59.99,0.617,6,2,1
SKU000720,STY0072,STY0072-Orange-XL,Apparel,Hoodie,Orange,XL,Core,Active,12.8,34.99,0.634,3,2,1
SKU000721,STY0073,STY0073-Red-XS,Apparel,Hoodie,Red,XS,Core,Active,28.87,79.99,0.639,12,3,1
SKU000722,STY0073,STY0073-Red-S,Apparel,Hoodie,Red,S,Core,Active,10.58,29.99,0.647,3,2,1
SKU000723,STY0073,STY0073-Red-M,Apparel,Hoodie,Red,M,Core,Active,32.61,79.99,0.592,3,2,1
SKU000724,STY0073,STY0073-Red-L,Apparel,Hoodie,Red,L,Core,Active,14.63,39.99,0.634,6,2,1
SKU000725,STY0073,STY0073-Red-XL,Apparel,Hoodie,Red,XL,Core,Active,16.45,34.99,0.53,6,4,1
SKU000726,STY0073,STY0073-Blue-XS,Apparel,Hoodie,Blue,XS,Core,Active,20.72,49.99,0.586,6,4,1
SKU000727,STY0073,STY0073-Blue-S,Apparel,Hoodie,Blue,S,Core,Active,18.62,49.99,0.628,3,2,1
SKU000728,STY0073,STY0073-Blue-M,Apparel,Hoodie,Blue,M,Core,Active,15.45,39.99,0.614,3,2,1
SKU000729,STY0073,STY0073-Blue-L,Apparel,Hoodie,Blue,L,Core,Active,25.83,59.99,0.569,3,4,1
SKU000730,STY0073,STY0073-Blue-XL,Apparel,Hoodie,Blue,XL,Core,Active,16.59,39.99,0.585,12,3,1
SKU000731,STY0074,STY0074-White-XS,Apparel,T-Shirt,White,XS,Core,Active,37.2,79.99,0.535,12,2,1
SKU000732,STY0074,STY0074-White-S,Apparel,T-Shirt,White,S,Core,Active,38.33,79.99,0.521,12,2,1
SKU000733,STY0074,STY0074-White-M,Apparel,T-Shirt,White,M,Core,Active,22.58,49.99,0.548,6,3,1
SKU000734,STY0074,STY0074-White-L,Apparel,T-Shirt,White,L,Core,Active,27.09,59.99,0.548,6,4,1
SKU000735,STY0074,STY0074-White-XL,Apparel,T-Shirt,White,XL,Core,Active,23.5,59.99,0.608,6,2,1
SKU000736,STY0074,STY0074-Navy-XS,Apparel,T-Shirt,Navy,XS,Core,Active,11.74,29.99,0.609,3,2,1
SKU000737,STY0074,STY0074-Navy-S,Apparel,T-Shirt,Navy,S,Core,Active,14.3,39.99,0.642,6,4,1
SKU000738,STY0074,STY0074-Navy-M,Apparel,T-Shirt,Navy,M,Core,Active,17.98,39.99,0.55,3,2,1
SKU000739,STY0074,STY0074-Navy-L,Apparel,T-Shirt,Navy,L,Core,Active,11.46,29.99,0.618,3,3,1
SKU000740,STY0074,STY0074-Navy-XL,Apparel,T-Shirt,Navy,XL,Core,Active,27.36,59.99,0.544,12,2,1
SKU000741,STY0075,STY0075-Blue-XS,Apparel,Hoodie,Blue,XS,FW26,Exit,13.05,34.99,0.627,12,3,0
SKU000742,STY0075,STY0075-Blue-S,Apparel,Hoodie,Blue,S,FW26,Exit,35.25,79.99,0.559,12,2,0
SKU000743,STY0075,STY0075-Blue-M,Apparel,Hoodie,Blue,M,FW26,Exit,35.28,79.99,0.559,12,4,0
SKU000744,STY0075,STY0075-Blue-L,Apparel,Hoodie,Blue,L,FW26,Exit,14.81,34.99,0.577,3,3,0
SKU000745,STY0075,STY0075-Blue-XL,Apparel,Hoodie,Blue,XL,FW26,Exit,23.41,59.99,0.61,6,2,0
SKU000746,STY0075,STY0075-Navy-XS,Apparel,Hoodie,Navy,XS,FW26,Exit,10.72,29.99,0.643,12,2,0
SKU000747,STY0075,STY0075-Navy-S,Apparel,Hoodie,Navy,S,FW26,Exit,12.55,29.99,0.582,3,3,0
SKU000748,STY0075,STY0075-Navy-M,Apparel,Hoodie,Navy,M,FW26,Exit,22.57,59.99,0.624,3,3,0
SKU000749,STY0075,STY0075-Navy-L,Apparel,Hoodie,Navy,L,FW26,Exit,29.84,79.99,0.627,6,2,0
SKU000750,STY0075,STY0075-Navy-XL,Apparel,Hoodie,Navy,XL,FW26,Exit,11.07,29.99,0.631,12,2,0
SKU000751,STY0076,STY0076-Grey-XS,Apparel,T-Shirt,Grey,XS,Core,Exit,21.3,49.99,0.574,6,3,0
SKU000752,STY0076,STY0076-Grey-S,Apparel,T-Shirt,Grey,S,Core,Exit,14.71,39.99,0.632,3,4,0
SKU000753,STY0076,STY0076-Grey-M,Apparel,T-Shirt,Grey,M,Core,Exit,22.64,49.99,0.547,6,4,0
SKU000754,STY0076,STY0076-Grey-L,Apparel,T-Shirt,Grey,L,Core,Exit,14.9,39.99,0.627,12,4,0
SKU000755,STY0076,STY0076-Grey-XL,Apparel,T-Shirt,Grey,XL,Core,Exit,27.13,59.99,0.548,3,4,0
SKU000756,STY0076,STY0076-Black-XS,Apparel,T-Shirt,Black,XS,Core,Exit,27.35,59.99,0.544,6,3,0
SKU000757,STY0076,STY0076-Black-S,Apparel,T-Shirt,Black,S,Core,Exit,35.16,79.99,0.56,3,2,0
SKU000758,STY0076,STY0076-Black-M,Apparel,T-Shirt,Black,M,Core,Exit,28.02,79.99,0.65,12,4,0
SKU000759,STY0076,STY0076-Black-L,Apparel,T-Shirt,Black,L,Core,Exit,23.03,49.99,0.539,12,2,0
SKU000760,STY0076,STY0076-Black-XL,Apparel,T-Shirt,Black,XL,Core,Exit,14.99,34.99,0.572,12,2,0
SKU000761,STY0077,STY0077-White-XS,Apparel,Track Pants,White,XS,Core,Active,13.82,34.99,0.605,6,2,1
SKU000762,STY0077,STY0077-White-S,Apparel,Track Pants,White,S,Core,Active,37.2,79.99,0.535,3,4,1
SKU000763,STY0077,STY0077-White-M,Apparel,Track Pants,White,M,Core,Active,34.64,79.99,0.567,6,3,1
SKU000764,STY0077,STY0077-White-L,Apparel,Track Pants,White,L,Core,Active,11.53,29.99,0.616,3,4,1
SKU000765,STY0077,STY0077-White-XL,Apparel,Track Pants,White,XL,Core,Active,11.86,29.99,0.605,3,4,1
SKU000766,STY0077,STY0077-Red-XS,Apparel,Track Pants,Red,XS,Core,Active,10.68,29.99,0.644,6,4,1
SKU000767,STY0077,STY0077-Red-S,Apparel,Track Pants,Red,S,Core,Active,23.79,49.99,0.524,6,3,1
SKU000768,STY0077,STY0077-Red-M,Apparel,Track Pants,Red,M,Core,Active,19.78,49.99,0.604,6,2,1
SKU000769,STY0077,STY0077-Red-L,Apparel,Track Pants,Red,L,Core,Active,22.62,49.99,0.548,12,4,1
SKU000770,STY0077,STY0077-Red-XL,Apparel,Track Pants,Red,XL,Core,Active,30.34,79.99,0.621,6,2,1
SKU000771,STY0078,STY0078-Green-XS,Apparel,T-Shirt,Green,XS,Core,Exit,11.83,29.99,0.606,6,2,0
SKU000772,STY0078,STY0078-Green-S,Apparel,T-Shirt,Green,S,Core,Exit,28.78,79.99,0.64,3,3,0
SKU000773,STY0078,STY0078-Green-M,Apparel,T-Shirt,Green,M,Core,Exit,28.68,59.99,0.522,6,4,0
SKU000774,STY0078,STY0078-Green-L,Apparel,T-Shirt,Green,L,Core,Exit,12.18,29.99,0.594,12,2,0
SKU000775,STY0078,STY0078-Green-XL,Apparel,T-Shirt,Green,XL,Core,Exit,27.94,59.99,0.534,3,2,0
SKU000776,STY0078,STY0078-Black-XS,Apparel,T-Shirt,Black,XS,Core,Exit,11.79,29.99,0.607,3,3,0
SKU000777,STY0078,STY0078-Black-S,Apparel,T-Shirt,Black,S,Core,Exit,33.76,79.99,0.578,12,4,0
SKU000778,STY0078,STY0078-Black-M,Apparel,T-Shirt,Black,M,Core,Exit,17.43,39.99,0.564,6,2,0
SKU000779,STY0078,STY0078-Black-L,Apparel,T-Shirt,Black,L,Core,Exit,10.69,29.99,0.644,12,4,0
SKU000780,STY0078,STY0078-Black-XL,Apparel,T-Shirt,Black,XL,Core,Exit,18.49,49.99,0.63,6,2,0
SKU000781,STY0079,STY0079-White-XS,Apparel,Jacket,White,XS,SS26,Active,18.79,49.99,0.624,3,2,1
SKU000782,STY0079,STY0079-White-S,Apparel,Jacket,White,S,SS26,Active,15.15,34.99,0.567,3,3,1
SKU000783,STY0079,STY0079-White-M,Apparel,Jacket,White,M,SS26,Active,11.7,29.99,0.61,6,3,1
SKU000784,STY0079,STY0079-White-L,Apparel,Jacket,White,L,SS26,Active,23.31,49.99,0.534,6,2,1
SKU000785,STY0079,STY0079-White-XL,Apparel,Jacket,White,XL,SS26,Active,33.65,79.99,0.579,3,3,1
SKU000786,STY0079,STY0079-Navy-XS,Apparel,Jacket,Navy,XS,SS26,Active,19.9,49.99,0.602,6,2,1
SKU000787,STY0079,STY0079-Navy-S,Apparel,Jacket,Navy,S,SS26,Active,16.28,39.99,0.593,6,2,1
SKU000788,STY0079,STY0079-Navy-M,Apparel,Jacket,Navy,M,SS26,Active,16.93,39.99,0.577,3,4,1
SKU000789,STY0079,STY0079-Navy-L,Apparel,Jacket,Navy,L,SS26,Active,29.0,79.99,0.637,12,3,1
SKU000790,STY0079,STY0079-Navy-XL,Apparel,Jacket,Navy,XL,SS26,Active,24.23,59.99,0.596,12,2,1
SKU000791,STY0080,STY0080-Black-XS,Apparel,Leggings,Black,XS,Core,Active,26.35,59.99,0.561,6,4,1
SKU000792,STY0080,STY0080-Black-S,Apparel,Leggings,Black,S,Core,Active,14.41,34.99,0.588,3,3,1
SKU000793,STY0080,STY0080-Black-M,Apparel,Leggings,Black,M,Core,Active,28.36,79.99,0.645,12,4,1
SKU000794,STY0080,STY0080-Black-L,Apparel,Leggings,Black,L,Core,Active,26.28,59.99,0.562,12,2,1
SKU000795,STY0080,STY0080-Black-XL,Apparel,Leggings,Black,XL,Core,Active,14.2,29.99,0.527,6,2,1
SKU000796,STY0080,STY0080-Blue-XS,Apparel,Leggings,Blue,XS,Core,Active,16.67,34.99,0.524,3,2,1
SKU000797,STY0080,STY0080-Blue-S,Apparel,Leggings,Blue,S,Core,Active,12.15,29.99,0.595,12,3,1
SKU000798,STY0080,STY0080-Blue-M,Apparel,Leggings,Blue,M,Core,Active,16.78,34.99,0.52,12,2,1
SKU000799,STY0080,STY0080-Blue-L,Apparel,Leggings,Blue,L,Core,Active,23.01,59.99,0.616,12,2,1
SKU000800,STY0080,STY0080-Blue-XL,Apparel,Leggings,Blue,XL,Core,Active,12.01,29.99,0.6,6,4,1
SKU000801,STY0081,STY0081-Green-40,Shoes,Football Boots,Green,40,Core,Markdown,74.45,149.99,0.504,2,1,1
SKU000802,STY0081,STY0081-Green-41,Shoes,Football Boots,Green,41,Core,Markdown,57.12,129.99,0.561,4,1,1
SKU000803,STY0081,STY0081-Green-42,Shoes,Football Boots,Green,42,Core,Markdown,39.45,79.99,0.507,1,2,1
SKU000804,STY0081,STY0081-Green-43,Shoes,Football Boots,Green,43,Core,Markdown,80.16,149.99,0.466,2,2,1
SKU000805,STY0081,STY0081-Green-44,Shoes,Football Boots,Green,44,Core,Markdown,65.66,129.99,0.495,4,2,1
SKU000806,STY0081,STY0081-Orange-40,Shoes,Football Boots,Orange,40,Core,Markdown,35.39,79.99,0.558,2,1,1
SKU000807,STY0081,STY0081-Orange-41,Shoes,Football Boots,Orange,41,Core,Markdown,74.86,149.99,0.501,4,2,1
SKU000808,STY0081,STY0081-Orange-42,Shoes,Football Boots,Orange,42,Core,Markdown,37.71,79.99,0.529,2,1,1
SKU000809,STY0081,STY0081-Orange-43,Shoes,Football Boots,Orange,43,Core,Markdown,41.35,79.99,0.483,2,2,1
SKU000810,STY0081,STY0081-Orange-44,Shoes,Football Boots,Orange,44,Core,Markdown,37.11,79.99,0.536,2,2,1
SKU000811,STY0082,STY0082-Orange-40,Shoes,Football Boots,Orange,40,SS26,New,39.37,89.99,0.563,4,2,1
SKU000812,STY0082,STY0082-Orange-41,Shoes,Football Boots,Orange,41,SS26,New,50.05,109.99,0.545,2,1,1
SKU000813,STY0082,STY0082-Orange-42,Shoes,Football Boots,Orange,42,SS26,New,42.96,89.99,0.523,2,2,1
SKU000814,STY0082,STY0082-Orange-43,Shoes,Football Boots,Orange,43,SS26,New,79.9,149.99,0.467,1,1,1
SKU000815,STY0082,STY0082-Orange-44,Shoes,Football Boots,Orange,44,SS26,New,36.83,79.99,0.54,4,2,1
SKU000816,STY0082,STY0082-Blue-40,Shoes,Football Boots,Blue,40,SS26,New,46.93,89.99,0.478,4,1,1
SKU000817,STY0082,STY0082-Blue-41,Shoes,Football Boots,Blue,41,SS26,New,40.05,89.99,0.555,1,1,1
SKU000818,STY0082,STY0082-Blue-42,Shoes,Football Boots,Blue,42,SS26,New,38.18,89.99,0.576,1,2,1
SKU000819,STY0082,STY0082-Blue-43,Shoes,Football Boots,Blue,43,SS26,New,41.0,89.99,0.544,2,2,1
SKU000820,STY0082,STY0082-Blue-44,Shoes,Football Boots,Blue,44,SS26,New,40.68,79.99,0.491,1,2,1
SKU000821,STY0083,STY0083-Orange-40,Shoes,Basketball Shoes,Orange,40,FW26,Active,69.82,149.99,0.535,1,2,1
SKU000822,STY0083,STY0083-Orange-41,Shoes,Basketball Shoes,Orange,41,FW26,Active,36.56,79.99,0.543,2,1,1
SKU000823,STY0083,STY0083-Orange-42,Shoes,Basketball Shoes,Orange,42,FW26,Active,47.78,89.99,0.469,1,1,1
SKU000824,STY0083,STY0083-Orange-43,Shoes,Basketball Shoes,Orange,43,FW26,Active,45.72,89.99,0.492,2,2,1
SKU000825,STY0083,STY0083-Orange-44,Shoes,Basketball Shoes,Orange,44,FW26,Active,63.39,149.99,0.577,4,1,1
SKU000826,STY0083,STY0083-White-40,Shoes,Basketball Shoes,White,40,FW26,Active,70.0,129.99,0.461,4,1,1
SKU000827,STY0083,STY0083-White-41,Shoes,Basketball Shoes,White,41,FW26,Active,78.61,149.99,0.476,1,2,1
SKU000828,STY0083,STY0083-White-42,Shoes,Basketball Shoes,White,42,FW26,Active,78.69,149.99,0.475,2,2,1
SKU000829,STY0083,STY0083-White-43,Shoes,Basketball Shoes,White,43,FW26,Active,69.73,129.99,0.464,2,2,1
SKU000830,STY0083,STY0083-White-44,Shoes,Basketball Shoes,White,44,FW26,Active,49.32,109.99,0.552,2,2,1
SKU000831,STY0084,STY0084-Black-40,Shoes,Running Shoes,Black,40,FW26,Exit,54.22,109.99,0.507,4,2,0
SKU000832,STY0084,STY0084-Black-41,Shoes,Running Shoes,Black,41,FW26,Exit,55.98,109.99,0.491,2,1,0
SKU000833,STY0084,STY0084-Black-42,Shoes,Running Shoes,Black,42,FW26,Exit,60.33,109.99,0.451,4,2,0
SKU000834,STY0084,STY0084-Black-43,Shoes,Running Shoes,Black,43,FW26,Exit,49.93,109.99,0.546,4,2,0
SKU000835,STY0084,STY0084-Black-44,Shoes,Running Shoes,Black,44,FW26,Exit,39.55,89.99,0.561,1,1,0
SKU000836,STY0084,STY0084-Green-40,Shoes,Running Shoes,Green,40,FW26,Exit,70.88,149.99,0.527,2,1,0
SKU000837,STY0084,STY0084-Green-41,Shoes,Running Shoes,Green,41,FW26,Exit,40.41,79.99,0.495,2,2,0
SKU000838,STY0084,STY0084-Green-42,Shoes,Running Shoes,Green,42,FW26,Exit,61.43,129.99,0.527,4,1,0
SKU000839,STY0084,STY0084-Green-43,Shoes,Running Shoes,Green,43,FW26,Exit,76.8,149.99,0.488,4,1,0
SKU000840,STY0084,STY0084-Green-44,Shoes,Running Shoes,Green,44,FW26,Exit,56.58,109.99,0.486,1,2,0
SKU000841,STY0085,STY0085-Green-40,Shoes,Football Boots,Green,40,Core,Active,66.53,149.99,0.556,1,2,1
SKU000842,STY0085,STY0085-Green-41,Shoes,Football Boots,Green,41,Core,Active,46.46,89.99,0.484,4,1,1
SKU000843,STY0085,STY0085-Green-42,Shoes,Football Boots,Green,42,Core,Active,55.55,109.99,0.495,1,2,1
SKU000844,STY0085,STY0085-Green-43,Shoes,Football Boots,Green,43,Core,Active,46.5,89.99,0.483,2,2,1
SKU000845,STY0085,STY0085-Green-44,Shoes,Football Boots,Green,44,Core,Active,51.51,109.99,0.532,4,2,1
SKU000846,STY0085,STY0085-Blue-40,Shoes,Football Boots,Blue,40,Core,Active,68.98,129.99,0.469,2,1,1
SKU000847,STY0085,STY0085-Blue-41,Shoes,Football Boots,Blue,41,Core,Active,74.31,149.99,0.505,4,1,1
SKU000848,STY0085,STY0085-Blue-42,Shoes,Football Boots,Blue,42,Core,Active,69.63,129.99,0.464,4,1,1
SKU000849,STY0085,STY0085-Blue-43,Shoes,Football Boots,Blue,43,Core,Active,63.55,129.99,0.511,2,1,1
SKU000850,STY0085,STY0085-Blue-44,Shoes,Football Boots,Blue,44,Core,Active,39.4,89.99,0.562,1,2,1
SKU000851,STY0086,STY0086-Orange-40,Shoes,Basketball Shoes,Orange,40,Core,Active,38.67,79.99,0.517,4,1,1
SKU000852,STY0086,STY0086-Orange-41,Shoes,Basketball Shoes,Orange,41,Core,Active,55.27,109.99,0.497,1,2,1
SKU000853,STY0086,STY0086-Orange-42,Shoes,Basketball Shoes,Orange,42,Core,Active,49.19,109.99,0.553,1,1,1
SKU000854,STY0086,STY0086-Orange-43,Shoes,Basketball Shoes,Orange,43,Core,Active,67.86,129.99,0.478,1,1,1
SKU000855,STY0086,STY0086-Orange-44,Shoes,Basketball Shoes,Orange,44,Core,Active,71.45,149.99,0.524,2,2,1
SKU000856,STY0086,STY0086-White-40,Shoes,Basketball Shoes,White,40,Core,Active,70.91,129.99,0.454,2,1,1
SKU000857,STY0086,STY0086-White-41,Shoes,Basketball Shoes,White,41,Core,Active,39.15,79.99,0.511,4,2,1
SKU000858,STY0086,STY0086-White-42,Shoes,Basketball Shoes,White,42,Core,Active,42.87,79.99,0.464,4,1,1
SKU000859,STY0086,STY0086-White-43,Shoes,Basketball Shoes,White,43,Core,Active,40.63,79.99,0.492,4,1,1
SKU000860,STY0086,STY0086-White-44,Shoes,Basketball Shoes,White,44,Core,Active,45.91,89.99,0.49,2,2,1
SKU000861,STY0087,STY0087-White-40,Shoes,Training Shoes,White,40,Core,Active,42.16,79.99,0.473,2,2,1
SKU000862,STY0087,STY0087-White-41,Shoes,Training Shoes,White,41,Core,Active,66.9,129.99,0.485,4,2,1
SKU000863,STY0087,STY0087-White-42,Shoes,Training Shoes,White,42,Core,Active,69.6,129.99,0.465,1,2,1
SKU000864,STY0087,STY0087-White-43,Shoes,Training Shoes,White,43,Core,Active,60.67,129.99,0.533,1,1,1
SKU000865,STY0087,STY0087-White-44,Shoes,Training Shoes,White,44,Core,Active,54.92,129.99,0.578,1,1,1
SKU000866,STY0087,STY0087-Red-40,Shoes,Training Shoes,Red,40,Core,Active,46.38,89.99,0.485,4,1,1
SKU000867,STY0087,STY0087-Red-41,Shoes,Training Shoes,Red,41,Core,Active,37.41,79.99,0.532,4,1,1
SKU000868,STY0087,STY0087-Red-42,Shoes,Training Shoes,Red,42,Core,Active,69.41,129.99,0.466,2,1,1
SKU000869,STY0087,STY0087-Red-43,Shoes,Training Shoes,Red,43,Core,Active,82.39,149.99,0.451,4,1,1
SKU000870,STY0087,STY0087-Red-44,Shoes,Training Shoes,Red,44,Core,Active,34.1,79.99,0.574,1,2,1
SKU000871,STY0088,STY0088-Blue-40,Shoes,Basketball Shoes,Blue,40,Core,Active,40.2,89.99,0.553,4,1,1
SKU000872,STY0088,STY0088-Blue-41,Shoes,Basketball Shoes,Blue,41,Core,Active,52.21,109.99,0.525,1,2,1
SKU000873,STY0088,STY0088-Blue-42,Shoes,Basketball Shoes,Blue,42,Core,Active,74.8,149.99,0.501,1,2,1
SKU000874,STY0088,STY0088-Blue-43,Shoes,Basketball Shoes,Blue,43,Core,Active,38.92,79.99,0.513,4,1,1
SKU000875,STY0088,STY0088-Blue-44,Shoes,Basketball Shoes,Blue,44,Core,Active,47.83,109.99,0.565,1,2,1
SKU000876,STY0088,STY0088-Black-40,Shoes,Basketball Shoes,Black,40,Core,Active,44.92,89.99,0.501,2,1,1
SKU000877,STY0088,STY0088-Black-41,Shoes,Basketball Shoes,Black,41,Core,Active,56.25,109.99,0.489,2,1,1
SKU000878,STY0088,STY0088-Black-42,Shoes,Basketball Shoes,Black,42,Core,Active,39.3,79.99,0.509,1,2,1
SKU000879,STY0088,STY0088-Black-43,Shoes,Basketball Shoes,Black,43,Core,Active,49.55,109.99,0.55,1,1,1
SKU000880,STY0088,STY0088-Black-44,Shoes,Basketball Shoes,Black,44,Core,Active,42.28,79.99,0.471,4,2,1
